id,storm,year,month,day,time,start_lat,start_lon,stop_lat,stop_lon,istor,F-EF-Rating,class
201809150140,AF2018,2018,9,15,140,35.052,-77.5145,35.1035,-77.6411,1,0,1
201809150228,AF2018,2018,9,15,228,34.7704,-77.0973,34.8204,-77.1467,1,1,1
201809150700,AF2018,2018,9,15,700,34.6243,-77.2362,34.6595,-77.251,1,1,1
201809151907,AF2018,2018,9,15,1907,34.3466,-77.6978,34.351,-77.7045,1,0,2
201809152316,AF2018,2018,9,15,2316,34.2912,-77.8335,34.2932,-77.8437,1,1,1
201809160129,AF2018,2018,9,16,129,34.2955,-77.7814,34.2975,-77.7843,1,0,1
201809160241,AF2018,2018,9,16,241,34.5391,-78.1793,34.5421,-78.1852,1,1,1
201809160402,AF2018,2018,9,16,402,34.2759,-77.7979,34.2884,-77.8149,1,0,1
201809160409,AF2018,2018,9,16,409,34.31,-77.9,34.3143,-77.8967,1,0,2
201809160442,AF2018,2018,9,16,442,34.2176,-77.9007,34.2511,-77.9319,1,1,2
201809160448,AF2018,2018,9,16,448,34.1161,-77.9231,34.1574,-77.9829,1,1,1
201809160551,AF2018,2018,9,16,551,34.15,-77.9,34.1516,-77.9022,1,0,1
201809161124,AF2018,2018,9,16,1124,34.14,-78.06,34.1393,-78.0588,1,0,1
201809161616,AF2018,2018,9,16,1616,33.7,-78.87,33.7008,-78.8712,1,0,1
201809161617,AF2018,2018,9,16,1617,33.7201,-78.8751,33.7251,-78.879,1,0,1
201809161626,AF2018,2018,9,16,1626,34.3341,-79.3216,34.3375,-79.3212,1,0,1
201809161935,AF2018,2018,9,16,1935,34.62,-79.43,34.6206,-79.4276,1,0,1
201809161948,AF2018,2018,9,16,1948,34.4676,-79.3357,34.4966,-79.3696,1,0,1
201809162029,AF2018,2018,9,16,2029,34.5789,-79.2565,34.5822,-79.2569,1,0,1
201809162159,AF2018,2018,9,16,2159,34.5073,-79.3487,34.517,-79.3529,1,0,1
201809170116,AF2018,2018,9,17,116,34.01,-78.76,34.0119,-78.761,1,0,2
201809170238,AF2018,2018,9,17,238,34.1801,-78.8078,34.1819,-78.8037,1,1,1
201809170419,AF2018,2018,9,17,419,34.903,-78.504,34.992,-78.527,1,0,1
201809170755,AF2018,2018,9,17,755,35.4707,-77.9517,35.476,-77.9531,1,0,1
201809171106,AF2018,2018,9,17,1106,35.797,-77.868,35.81,-77.87,1,0,1
201809171435,AF2018,2018,9,17,1435,36.684,-78.444,36.795,-78.354,1,0,1
201809171733,AF2018,2018,9,17,1733,37.711,-77.685,37.721,-77.686,1,1,1
201809171846,AF2018,2018,9,17,1846,37.3208,-77.7684,37.4337,-77.6945,1,1,1
201809171932,AF2018,2018,9,17,1932,37.53,-77.58,37.6,-77.55,1,1,1
201809171938,AF2018,2018,9,17,1938,37.4065,-77.6107,37.5101,-77.5635,1,2,1
201809171955,AF2018,2018,9,17,1955,37.44,-77.85,37.45,-77.85,1,0,1
201809172005,AF2018,2018,9,17,2005,37.5272,-77.4973,37.5303,-77.4912,1,0,1
201809172014,AF2018,2018,9,17,2014,37.5728,-77.4537,37.5965,-77.4493,1,0,1
201809172023,AF2018,2018,9,17,2023,37.5372,-77.4909,37.557,-77.4936,1,0,1
201809172026,AF2018,2018,9,17,2026,37.6601,-77.4107,37.6601,-77.4107,1,0,1
NTF,AG2018,2018,9,5,1851,33.3,-88.52,33.3,-88.52,0,-1,0
NTE,AG2018,2018,9,5,228,30.49,-87,30.49,-87,0,-1,0
NTB,AG2018,2018,9,5,552,30.56,-87.57,30.56,-87.57,0,-1,0
NTC,AG2018,2018,9,5,810,30.48,-86.75,30.48,-86.75,0,-1,0
NTD,AG2018,2018,9,5,830,30.34,-86.47,30.34,-86.47,0,-1,0
NTA,AG2018,2018,9,4,2128,30.98,-86.01,30.98,-86.01,0,-1,0
NTH,AG2018,2018,9,8,2020,37.46,-84.96,37.46,-84.96,0,-1,0
NTL,AG2018,2018,9,8,2244,38.02,-86.48,38.02,-86.48,0,-1,0
201809052049,AG2018,2018,9,5,2049,33.3586,-89.5788,33.3566,-89.5786,1,0,1
201809081938,AG2018,2018,9,8,1938,37.9652,-86.7697,37.976,-86.7396,1,0,2
201809082051,AG2018,2018,9,8,2051,37.8113,-87.2577,37.822,-87.2192,1,1,1
201809082100,AG2018,2018,9,8,2100,37.7532,-87.2179,37.7559,-87.2071,1,0,2
201809082130,AG2018,2018,9,8,2130,37.854,-86.9853,37.8601,-86.9828,1,1,1
201809082136,AG2018,2018,9,8,2136,38.0008,-86.9434,38.0009,-86.9431,1,0,1
201809082242,AG2018,2018,9,8,2242,37.8969,-86.8838,37.9486,-86.8179,1,0,1
NTA,AH2020,2020,7,25,1151,29.46,-95.96,29.46,-95.96,0,-1,0
NTC,AH2020,2020,7,26,8,27.62,-97.87,27.62,-97.87,0,-1,0
NTD,AH2020,2020,7,26,53,27.94,-97.25,27.94,-97.25,0,-1,0
NTF,AH2020,2020,7,26,215,28.05,-97.53,28.05,-97.53,0,-1,0
NTG,AH2020,2020,7,26,229,27.85,-97.17,27.85,-97.17,0,-1,0
NTI,AH2020,2020,7,26,455,28.13,-98.07,28.13,-98.07,0,-1,0
NTJ,AH2020,2020,7,26,1337,28.46,-97.42,28.46,-97.42,0,-1,0
NTK,AH2020,2020,7,26,1538,27.74,-98.24,27.74,-98.24,0,-1,0
